09/08/2020 15:52:44 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'ml-10m_new'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', 2), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 2), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2a59de63-16e5-49f3-bdb2-944b7f77189b.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 15:53:03 - INFO: # train: 134, # val: 133, # test: 400
09/08/2020 15:53:05 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 15:53:05 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 15:53:23 - INFO: Mini batch Iter: 12 graph_loss= 1.37268
09/08/2020 15:53:23 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 15:53:23 - INFO: Time for Mini batch : 0.358224868774
09/08/2020 15:53:24 - INFO: Mini batch Iter: 13 train_loss= 1.37310
09/08/2020 15:53:24 - INFO: Mini batch Iter: 13 graph_loss= 1.37310
09/08/2020 15:53:24 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 15:53:24 - INFO: Time for Mini batch : 0.359694957733
09/08/2020 15:53:24 - INFO: Mini batch Iter: 14 train_loss= 1.37155
09/08/2020 15:53:24 - INFO: Mini batch Iter: 14 graph_loss= 1.37155
09/08/2020 15:53:24 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/08/2020 15:53:24 - INFO: Time for Mini batch : 0.358649969101
09/08/2020 15:53:24 - INFO: Time for epoch : 5.69457674026
09/08/2020 15:53:25 - INFO: Val results at epoch 1: Measure (HAD) AUC: 0.916049522302
09/08/2020 15:53:25 - INFO: Test results at epoch 1: Measure (HAD) AUC: 0.8682375
09/08/2020 15:53:26 - INFO: Mini batch Iter: 0 train_loss= 1.36920
09/08/2020 15:53:26 - INFO: Mini batch Iter: 0 graph_loss= 1.36920
09/08/2020 15:53:26 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 15:53:26 - INFO: Time for Mini batch : 0.378160953522
09/08/2020 15:53:26 - INFO: Mini batch Iter: 1 train_loss= 1.34684
09/08/2020 15:53:26 - INFO: Mini batch Iter: 1 graph_loss= 1.34684
09/08/2020 15:53:26 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 15:53:26 - INFO: Time for Mini batch : 0.35893702507
09/08/2020 15:53:27 - INFO: Mini batch Iter: 2 train_loss= 1.36290
09/08/2020 15:53:27 - INFO: Mini batch Iter: 2 graph_loss= 1.36290
09/08/2020 15:53:27 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 15:53:27 - INFO: Time for Mini batch : 0.362700223923
09/08/2020 15:53:27 - INFO: Mini batch Iter: 3 train_loss= 1.36378
09/08/2020 15:53:27 - INFO: Mini batch Iter: 3 graph_loss= 1.36378
09/08/2020 15:53:27 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 15:53:27 - INFO: Time for Mini batch : 0.347874164581
09/08/2020 15:53:28 - INFO: Mini batch Iter: 4 train_loss= 1.36016
09/08/2020 15:53:28 - INFO: Mini batch Iter: 4 graph_loss= 1.36016
09/08/2020 15:53:28 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 15:53:28 - INFO: Time for Mini batch : 0.69687795639
09/08/2020 15:53:29 - INFO: Mini batch Iter: 5 train_loss= 1.37650
09/08/2020 15:53:29 - INFO: Mini batch Iter: 5 graph_loss= 1.37650
09/08/2020 15:53:29 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 15:53:29 - INFO: Time for Mini batch : 0.347149133682
09/08/2020 15:53:29 - INFO: Mini batch Iter: 6 train_loss= 1.34960
09/08/2020 15:53:29 - INFO: Mini batch Iter: 6 graph_loss= 1.34960
09/08/2020 15:53:29 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 15:53:29 - INFO: Time for Mini batch : 0.3781208992
09/08/2020 15:53:30 - INFO: Mini batch Iter: 7 train_loss= 1.36064
09/08/2020 15:53:30 - INFO: Mini batch Iter: 7 graph_loss= 1.36064
09/08/2020 15:53:30 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 15:53:30 - INFO: Time for Mini batch : 0.374862194061
09/08/2020 15:53:30 - INFO: Mini batch Iter: 8 train_loss= 1.34947
09/08/2020 15:53:30 - INFO: Mini batch Iter: 8 graph_loss= 1.34947
09/08/2020 15:53:30 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 15:53:30 - INFO: Time for Mini batch : 0.363770961761
09/08/2020 15:53:31 - INFO: Mini batch Iter: 9 train_loss= 1.36193
09/08/2020 15:53:31 - INFO: Mini batch Iter: 9 graph_loss= 1.36193
09/08/2020 15:53:31 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 15:53:31 - INFO: Time for Mini batch : 0.355127096176
09/08/2020 15:53:31 - INFO: Mini batch Iter: 10 train_loss= 1.34604
09/08/2020 15:53:31 - INFO: Mini batch Iter: 10 graph_loss= 1.34604
09/08/2020 15:53:31 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 15:53:31 - INFO: Time for Mini batch : 0.352219104767
09/08/2020 15:53:32 - INFO: Mini batch Iter: 11 train_loss= 1.37280
09/08/2020 15:53:32 - INFO: Mini batch Iter: 11 graph_loss= 1.37280
09/08/2020 15:53:32 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 15:53:32 - INFO: Time for Mini batch : 0.354244947433
09/08/2020 15:53:32 - INFO: Mini batch Iter: 12 train_loss= 1.33648
09/08/2020 15:53:32 - INFO: Mini batch Iter: 12 graph_loss= 1.33648
09/08/2020 15:53:32 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 15:53:32 - INFO: Time for Mini batch : 0.349608182907
09/08/2020 15:53:33 - INFO: Mini batch Iter: 13 train_loss= 1.34371
09/08/2020 15:53:33 - INFO: Mini batch Iter: 13 graph_loss= 1.34371
09/08/2020 15:53:33 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 15:53:33 - INFO: Time for Mini batch : 0.353685855865
09/08/2020 15:53:33 - INFO: Mini batch Iter: 14 train_loss= 1.33697
09/08/2020 15:53:33 - INFO: Mini batch Iter: 14 graph_loss= 1.33697
09/08/2020 15:53:33 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/08/2020 15:53:33 - INFO: Time for Mini batch : 0.358752012253
09/08/2020 15:53:33 - INFO: Time for epoch : 5.72607946396
09/08/2020 15:53:35 - INFO: Val results at epoch 2: Measure (HAD) AUC: 0.945050596416
09/08/2020 15:53:35 - INFO: Test results at epoch 2: Measure (HAD) AUC: 0.91521875
09/08/2020 15:53:35 - INFO: Mini batch Iter: 0 train_loss= 1.34776
09/08/2020 15:53:35 - INFO: Mini batch Iter: 0 graph_loss= 1.34776
09/08/2020 15:53:35 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 15:53:35 - INFO: Time for Mini batch : 0.359128952026
09/08/2020 15:53:36 - INFO: Mini batch Iter: 1 train_loss= 1.39089
09/08/2020 15:53:36 - INFO: Mini batch Iter: 1 graph_loss= 1.39089
09/08/2020 15:53:36 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 15:53:36 - INFO: Time for Mini batch : 0.358350992203
09/08/2020 15:53:36 - INFO: Mini batch Iter: 2 train_loss= 1.32701
09/08/2020 15:53:36 - INFO: Mini batch Iter: 2 graph_loss= 1.32701
09/08/2020 15:53:36 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 15:53:36 - INFO: Time for Mini batch : 0.365437984467
09/08/2020 15:53:37 - INFO: Mini batch Iter: 3 train_loss= 1.33512
09/08/2020 15:53:37 - INFO: Mini batch Iter: 3 graph_loss= 1.33512
09/08/2020 15:53:37 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 15:53:37 - INFO: Time for Mini batch : 0.36067199707
09/08/2020 15:53:37 - INFO: Mini batch Iter: 4 train_loss= 1.32386
09/08/2020 15:53:37 - INFO: Mini batch Iter: 4 graph_loss= 1.32386
09/08/2020 15:53:37 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 15:53:37 - INFO: Time for Mini batch : 0.366917133331
09/08/2020 15:53:38 - INFO: Mini batch Iter: 5 train_loss= 1.37804
09/08/2020 15:53:38 - INFO: Mini batch Iter: 5 graph_loss= 1.37804
09/08/2020 15:53:38 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 15:53:38 - INFO: Time for Mini batch : 0.348325014114
09/08/2020 15:53:39 - INFO: Mini batch Iter: 6 train_loss= 1.32645
09/08/2020 15:53:39 - INFO: Mini batch Iter: 6 graph_loss= 1.32645
09/08/2020 15:53:39 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 15:53:39 - INFO: Time for Mini batch : 0.36189699173
09/08/2020 15:53:39 - INFO: Mini batch Iter: 7 train_loss= 1.32071
09/08/2020 15:53:39 - INFO: Mini batch Iter: 7 graph_loss= 1.32071
09/08/2020 15:53:39 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 15:53:39 - INFO: Time for Mini batch : 0.374274969101
09/08/2020 15:53:40 - INFO: Mini batch Iter: 8 train_loss= 1.33539
09/08/2020 15:53:40 - INFO: Mini batch Iter: 8 graph_loss= 1.33539
09/08/2020 15:53:40 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 15:53:40 - INFO: Time for Mini batch : 0.365823030472
09/08/2020 15:53:40 - INFO: Mini batch Iter: 9 train_loss= 1.34429
09/08/2020 15:53:40 - INFO: Mini batch Iter: 9 graph_loss= 1.34429
09/08/2020 15:53:40 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 15:53:40 - INFO: Time for Mini batch : 0.357470035553
09/08/2020 15:53:41 - INFO: Mini batch Iter: 10 train_loss= 1.39722
09/08/2020 15:53:41 - INFO: Mini batch Iter: 10 graph_loss= 1.39722
09/08/2020 15:53:41 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 15:53:41 - INFO: Time for Mini batch : 0.355148077011
09/08/2020 15:53:41 - INFO: Mini batch Iter: 11 train_loss= 1.30395
09/08/2020 15:53:41 - INFO: Mini batch Iter: 11 graph_loss= 1.30395
09/08/2020 15:53:41 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 15:53:41 - INFO: Time for Mini batch : 0.354376077652
09/08/2020 15:53:42 - INFO: Mini batch Iter: 12 train_loss= 1.34628
09/08/2020 15:53:42 - INFO: Mini batch Iter: 12 graph_loss= 1.34628
09/08/2020 15:53:42 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 15:53:42 - INFO: Time for Mini batch : 0.353533029556
09/08/2020 15:53:42 - INFO: Mini batch Iter: 13 train_loss= 1.30346
09/08/2020 15:53:42 - INFO: Mini batch Iter: 13 graph_loss= 1.30346
09/08/2020 15:53:42 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 15:53:42 - INFO: Time for Mini batch : 0.353906154633
09/08/2020 15:53:43 - INFO: Mini batch Iter: 14 train_loss= 1.30446
09/08/2020 15:53:43 - INFO: Mini batch Iter: 14 graph_loss= 1.30446
09/08/2020 15:53:43 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/08/2020 15:53:43 - INFO: Time for Mini batch : 0.360451936722
09/08/2020 15:53:43 - INFO: Time for epoch : 5.39006996155
09/08/2020 15:53:44 - INFO: Val results at epoch 3: Measure (HAD) AUC: 0.943354627169
09/08/2020 15:53:44 - INFO: Test results at epoch 3: Measure (HAD) AUC: 0.913475
09/08/2020 15:53:44 - INFO: Mini batch Iter: 0 train_loss= 1.31330
09/08/2020 15:53:44 - INFO: Mini batch Iter: 0 graph_loss= 1.31330
09/08/2020 15:53:44 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 15:53:44 - INFO: Time for Mini batch : 0.363077163696
09/08/2020 15:53:45 - INFO: Mini batch Iter: 1 train_loss= 1.31093
09/08/2020 15:53:45 - INFO: Mini batch Iter: 1 graph_loss= 1.31093
09/08/2020 15:53:45 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 15:53:45 - INFO: Time for Mini batch : 0.367434978485
09/08/2020 15:53:45 - INFO: Mini batch Iter: 2 train_loss= 1.35275
09/08/2020 15:53:45 - INFO: Mini batch Iter: 2 graph_loss= 1.35275
09/08/2020 15:53:45 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 15:53:45 - INFO: Time for Mini batch : 0.361686944962
09/08/2020 15:53:46 - INFO: Mini batch Iter: 3 train_loss= 1.32486
09/08/2020 15:53:46 - INFO: Mini batch Iter: 3 graph_loss= 1.32486
09/08/2020 15:53:46 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 15:53:46 - INFO: Time for Mini batch : 0.359302997589
09/08/2020 15:53:46 - INFO: Mini batch Iter: 4 train_loss= 1.29191
09/08/2020 15:53:46 - INFO: Mini batch Iter: 4 graph_loss= 1.29191
09/08/2020 15:53:46 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 15:53:46 - INFO: Time for Mini batch : 0.342624187469
09/08/2020 15:53:47 - INFO: Mini batch Iter: 5 train_loss= 1.29099
09/08/2020 15:53:47 - INFO: Mini batch Iter: 5 graph_loss= 1.29099
09/08/2020 15:53:47 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 15:53:47 - INFO: Time for Mini batch : 0.361472845078
09/08/2020 15:53:47 - INFO: Mini batch Iter: 6 train_loss= 1.31444
09/08/2020 15:53:47 - INFO: Mini batch Iter: 6 graph_loss= 1.31444
09/08/2020 15:53:47 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 15:53:47 - INFO: Time for Mini batch : 0.356077194214
09/08/2020 15:53:48 - INFO: Mini batch Iter: 7 train_loss= 1.31856
09/08/2020 15:53:48 - INFO: Mini batch Iter: 7 graph_loss= 1.31856
09/08/2020 15:53:48 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 15:53:48 - INFO: Time for Mini batch : 0.681427955627
09/08/2020 15:53:49 - INFO: Mini batch Iter: 8 train_loss= 1.32570
09/08/2020 15:53:49 - INFO: Mini batch Iter: 8 graph_loss= 1.32570
09/08/2020 15:53:49 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 15:53:49 - INFO: Time for Mini batch : 0.343134880066
09/08/2020 15:53:49 - INFO: Mini batch Iter: 9 train_loss= 1.28831
09/08/2020 15:53:49 - INFO: Mini batch Iter: 9 graph_loss= 1.28831
09/08/2020 15:53:49 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 15:53:49 - INFO: Time for Mini batch : 0.355671167374
09/08/2020 15:53:50 - INFO: Mini batch Iter: 10 train_loss= 1.28141
09/08/2020 15:53:50 - INFO: Mini batch Iter: 10 graph_loss= 1.28141
09/08/2020 15:53:50 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 15:53:50 - INFO: Time for Mini batch : 0.363963127136
09/08/2020 15:53:50 - INFO: Mini batch Iter: 11 train_loss= 1.28086
09/08/2020 15:53:50 - INFO: Mini batch Iter: 11 graph_loss= 1.28086
09/08/2020 15:53:50 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 15:53:50 - INFO: Time for Mini batch : 0.353736877441
09/08/2020 15:53:51 - INFO: Mini batch Iter: 12 train_loss= 1.31563
09/08/2020 15:53:51 - INFO: Mini batch Iter: 12 graph_loss= 1.31563
09/08/2020 15:53:51 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/08/2020 15:53:51 - INFO: Time for Mini batch : 0.357035160065
09/08/2020 15:53:51 - INFO: Mini batch Iter: 13 train_loss= 1.33083
09/08/2020 15:53:51 - INFO: Mini batch Iter: 13 graph_loss= 1.33083
09/08/2020 15:53:51 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/08/2020 15:53:51 - INFO: Time for Mini batch : 0.360759973526
09/08/2020 15:53:52 - INFO: Mini batch Iter: 14 train_loss= 1.33005
09/08/2020 15:53:52 - INFO: Mini batch Iter: 14 graph_loss= 1.33005
09/08/2020 15:53:52 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/08/2020 15:53:52 - INFO: Time for Mini batch : 0.344658136368
09/08/2020 15:53:52 - INFO: Time for epoch : 5.66654825211
09/08/2020 15:53:53 - INFO: Val results at epoch 4: Measure (HAD) AUC: 0.936514217876
09/08/2020 15:53:53 - INFO: Test results at epoch 4: Measure (HAD) AUC: 0.9072125
09/08/2020 15:53:53 - INFO: Mini batch Iter: 0 train_loss= 1.27218
09/08/2020 15:53:53 - INFO: Mini batch Iter: 0 graph_loss= 1.27218
09/08/2020 15:53:53 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
