09/08/2020 16:17:13 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'alibaba'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 2), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2a59de63-16e5-49f3-bdb2-944b7f77189b.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/08/2020 16:18:02 - INFO: # train: 1147, # val: 1145, # test: 3436
09/08/2020 16:18:03 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/08/2020 16:18:03 - INFO: NumExpr defaulting to 8 threads.
09/08/2020 16:18:12 - INFO: Mini batch Iter: 10 graph_loss= 1.38565
09/08/2020 16:18:12 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 16:18:12 - INFO: Time for Mini batch : 0.104686021805
09/08/2020 16:18:12 - INFO: Mini batch Iter: 11 train_loss= 1.38617
09/08/2020 16:18:12 - INFO: Mini batch Iter: 11 graph_loss= 1.38617
09/08/2020 16:18:12 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 16:18:12 - INFO: Time for Mini batch : 0.0970079898834
09/08/2020 16:18:12 - INFO: Time for epoch : 1.17951130867
09/08/2020 16:18:12 - INFO: Val results at epoch 1: Measure (HAD) AUC: 0.827344253542
09/08/2020 16:18:12 - INFO: Test results at epoch 1: Measure (HAD) AUC: 0.820459616795
09/08/2020 16:18:13 - INFO: Mini batch Iter: 0 train_loss= 1.38559
09/08/2020 16:18:13 - INFO: Mini batch Iter: 0 graph_loss= 1.38559
09/08/2020 16:18:13 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 16:18:13 - INFO: Time for Mini batch : 0.0987942218781
09/08/2020 16:18:13 - INFO: Mini batch Iter: 1 train_loss= 1.38549
09/08/2020 16:18:13 - INFO: Mini batch Iter: 1 graph_loss= 1.38549
09/08/2020 16:18:13 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 16:18:13 - INFO: Time for Mini batch : 0.0958821773529
09/08/2020 16:18:14 - INFO: Mini batch Iter: 2 train_loss= 1.38536
09/08/2020 16:18:14 - INFO: Mini batch Iter: 2 graph_loss= 1.38536
09/08/2020 16:18:14 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 16:18:14 - INFO: Time for Mini batch : 0.339256048203
09/08/2020 16:18:14 - INFO: Mini batch Iter: 3 train_loss= 1.38517
09/08/2020 16:18:14 - INFO: Mini batch Iter: 3 graph_loss= 1.38517
09/08/2020 16:18:14 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 16:18:14 - INFO: Time for Mini batch : 0.0972950458527
09/08/2020 16:18:14 - INFO: Mini batch Iter: 4 train_loss= 1.38503
09/08/2020 16:18:14 - INFO: Mini batch Iter: 4 graph_loss= 1.38503
09/08/2020 16:18:14 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 16:18:14 - INFO: Time for Mini batch : 0.096225976944
09/08/2020 16:18:14 - INFO: Mini batch Iter: 5 train_loss= 1.38484
09/08/2020 16:18:14 - INFO: Mini batch Iter: 5 graph_loss= 1.38484
09/08/2020 16:18:14 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 16:18:14 - INFO: Time for Mini batch : 0.0961689949036
09/08/2020 16:18:15 - INFO: Mini batch Iter: 6 train_loss= 1.38467
09/08/2020 16:18:15 - INFO: Mini batch Iter: 6 graph_loss= 1.38467
09/08/2020 16:18:15 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 16:18:15 - INFO: Time for Mini batch : 0.0948419570923
09/08/2020 16:18:15 - INFO: Mini batch Iter: 7 train_loss= 1.38465
09/08/2020 16:18:15 - INFO: Mini batch Iter: 7 graph_loss= 1.38465
09/08/2020 16:18:15 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 16:18:15 - INFO: Time for Mini batch : 0.0950109958649
09/08/2020 16:18:15 - INFO: Mini batch Iter: 8 train_loss= 1.38429
09/08/2020 16:18:15 - INFO: Mini batch Iter: 8 graph_loss= 1.38429
09/08/2020 16:18:15 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 16:18:15 - INFO: Time for Mini batch : 0.0976891517639
09/08/2020 16:18:15 - INFO: Mini batch Iter: 9 train_loss= 1.38461
09/08/2020 16:18:15 - INFO: Mini batch Iter: 9 graph_loss= 1.38461
09/08/2020 16:18:15 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 16:18:15 - INFO: Time for Mini batch : 0.098564863205
09/08/2020 16:18:16 - INFO: Mini batch Iter: 10 train_loss= 1.38311
09/08/2020 16:18:16 - INFO: Mini batch Iter: 10 graph_loss= 1.38311
09/08/2020 16:18:16 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 16:18:16 - INFO: Time for Mini batch : 0.105451107025
09/08/2020 16:18:16 - INFO: Mini batch Iter: 11 train_loss= 1.38372
09/08/2020 16:18:16 - INFO: Mini batch Iter: 11 graph_loss= 1.38372
09/08/2020 16:18:16 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 16:18:16 - INFO: Time for Mini batch : 0.096745967865
09/08/2020 16:18:16 - INFO: Time for epoch : 1.40917634964
09/08/2020 16:18:16 - INFO: Val results at epoch 2: Measure (HAD) AUC: 0.831396807841
09/08/2020 16:18:16 - INFO: Test results at epoch 2: Measure (HAD) AUC: 0.828492162015
09/08/2020 16:18:17 - INFO: Mini batch Iter: 0 train_loss= 1.38404
09/08/2020 16:18:17 - INFO: Mini batch Iter: 0 graph_loss= 1.38404
09/08/2020 16:18:17 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 16:18:17 - INFO: Time for Mini batch : 0.110970973969
09/08/2020 16:18:17 - INFO: Mini batch Iter: 1 train_loss= 1.38296
09/08/2020 16:18:17 - INFO: Mini batch Iter: 1 graph_loss= 1.38296
09/08/2020 16:18:17 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 16:18:17 - INFO: Time for Mini batch : 0.103465080261
09/08/2020 16:18:17 - INFO: Mini batch Iter: 2 train_loss= 1.38269
09/08/2020 16:18:17 - INFO: Mini batch Iter: 2 graph_loss= 1.38269
09/08/2020 16:18:17 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 16:18:17 - INFO: Time for Mini batch : 0.0982429981232
09/08/2020 16:18:18 - INFO: Mini batch Iter: 3 train_loss= 1.38241
09/08/2020 16:18:18 - INFO: Mini batch Iter: 3 graph_loss= 1.38241
09/08/2020 16:18:18 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 16:18:18 - INFO: Time for Mini batch : 0.0996191501617
09/08/2020 16:18:18 - INFO: Mini batch Iter: 4 train_loss= 1.38264
09/08/2020 16:18:18 - INFO: Mini batch Iter: 4 graph_loss= 1.38264
09/08/2020 16:18:18 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 16:18:18 - INFO: Time for Mini batch : 0.0966041088104
09/08/2020 16:18:18 - INFO: Mini batch Iter: 5 train_loss= 1.38155
09/08/2020 16:18:18 - INFO: Mini batch Iter: 5 graph_loss= 1.38155
09/08/2020 16:18:18 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 16:18:18 - INFO: Time for Mini batch : 0.104051828384
09/08/2020 16:18:18 - INFO: Mini batch Iter: 6 train_loss= 1.38318
09/08/2020 16:18:18 - INFO: Mini batch Iter: 6 graph_loss= 1.38318
09/08/2020 16:18:18 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 16:18:18 - INFO: Time for Mini batch : 0.0951581001282
09/08/2020 16:18:19 - INFO: Mini batch Iter: 7 train_loss= 1.38131
09/08/2020 16:18:19 - INFO: Mini batch Iter: 7 graph_loss= 1.38131
09/08/2020 16:18:19 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 16:18:19 - INFO: Time for Mini batch : 0.0995481014252
09/08/2020 16:18:19 - INFO: Mini batch Iter: 8 train_loss= 1.38053
09/08/2020 16:18:19 - INFO: Mini batch Iter: 8 graph_loss= 1.38053
09/08/2020 16:18:19 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 16:18:19 - INFO: Time for Mini batch : 0.104835987091
09/08/2020 16:18:19 - INFO: Mini batch Iter: 9 train_loss= 1.38093
09/08/2020 16:18:19 - INFO: Mini batch Iter: 9 graph_loss= 1.38093
09/08/2020 16:18:19 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 16:18:19 - INFO: Time for Mini batch : 0.097324848175
09/08/2020 16:18:19 - INFO: Mini batch Iter: 10 train_loss= 1.37957
09/08/2020 16:18:19 - INFO: Mini batch Iter: 10 graph_loss= 1.37957
09/08/2020 16:18:19 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 16:18:19 - INFO: Time for Mini batch : 0.0975480079651
09/08/2020 16:18:20 - INFO: Mini batch Iter: 11 train_loss= 1.37803
09/08/2020 16:18:20 - INFO: Mini batch Iter: 11 graph_loss= 1.37803
09/08/2020 16:18:20 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 16:18:20 - INFO: Time for Mini batch : 0.0976548194885
09/08/2020 16:18:20 - INFO: Time for epoch : 1.20208334923
09/08/2020 16:18:20 - INFO: Val results at epoch 3: Measure (HAD) AUC: 0.832280086192
09/08/2020 16:18:20 - INFO: Test results at epoch 3: Measure (HAD) AUC: 0.831443433968
09/08/2020 16:18:21 - INFO: Mini batch Iter: 0 train_loss= 1.37810
09/08/2020 16:18:21 - INFO: Mini batch Iter: 0 graph_loss= 1.37810
09/08/2020 16:18:21 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 16:18:21 - INFO: Time for Mini batch : 0.100143909454
09/08/2020 16:18:21 - INFO: Mini batch Iter: 1 train_loss= 1.37810
09/08/2020 16:18:21 - INFO: Mini batch Iter: 1 graph_loss= 1.37810
09/08/2020 16:18:21 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 16:18:21 - INFO: Time for Mini batch : 0.0963599681854
09/08/2020 16:18:21 - INFO: Mini batch Iter: 2 train_loss= 1.37533
09/08/2020 16:18:21 - INFO: Mini batch Iter: 2 graph_loss= 1.37533
09/08/2020 16:18:21 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 16:18:21 - INFO: Time for Mini batch : 0.0960941314697
09/08/2020 16:18:21 - INFO: Mini batch Iter: 3 train_loss= 1.37656
09/08/2020 16:18:21 - INFO: Mini batch Iter: 3 graph_loss= 1.37656
09/08/2020 16:18:21 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 16:18:21 - INFO: Time for Mini batch : 0.0965728759766
09/08/2020 16:18:22 - INFO: Mini batch Iter: 4 train_loss= 1.37891
09/08/2020 16:18:22 - INFO: Mini batch Iter: 4 graph_loss= 1.37891
09/08/2020 16:18:22 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 16:18:22 - INFO: Time for Mini batch : 0.0951821804047
09/08/2020 16:18:22 - INFO: Mini batch Iter: 5 train_loss= 1.37648
09/08/2020 16:18:22 - INFO: Mini batch Iter: 5 graph_loss= 1.37648
09/08/2020 16:18:22 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 16:18:22 - INFO: Time for Mini batch : 0.0964770317078
09/08/2020 16:18:22 - INFO: Mini batch Iter: 6 train_loss= 1.37612
09/08/2020 16:18:22 - INFO: Mini batch Iter: 6 graph_loss= 1.37612
09/08/2020 16:18:22 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 16:18:22 - INFO: Time for Mini batch : 0.0958278179169
09/08/2020 16:18:22 - INFO: Mini batch Iter: 7 train_loss= 1.37395
09/08/2020 16:18:22 - INFO: Mini batch Iter: 7 graph_loss= 1.37395
09/08/2020 16:18:22 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 16:18:22 - INFO: Time for Mini batch : 0.120703935623
09/08/2020 16:18:23 - INFO: Mini batch Iter: 8 train_loss= 1.37449
09/08/2020 16:18:23 - INFO: Mini batch Iter: 8 graph_loss= 1.37449
09/08/2020 16:18:23 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 16:18:23 - INFO: Time for Mini batch : 0.101586103439
09/08/2020 16:18:23 - INFO: Mini batch Iter: 9 train_loss= 1.37137
09/08/2020 16:18:23 - INFO: Mini batch Iter: 9 graph_loss= 1.37137
09/08/2020 16:18:23 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 16:18:23 - INFO: Time for Mini batch : 0.381308794022
09/08/2020 16:18:23 - INFO: Mini batch Iter: 10 train_loss= 1.37472
09/08/2020 16:18:23 - INFO: Mini batch Iter: 10 graph_loss= 1.37472
09/08/2020 16:18:23 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 16:18:23 - INFO: Time for Mini batch : 0.0967059135437
09/08/2020 16:18:24 - INFO: Mini batch Iter: 11 train_loss= 1.37523
09/08/2020 16:18:24 - INFO: Mini batch Iter: 11 graph_loss= 1.37523
09/08/2020 16:18:24 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 16:18:24 - INFO: Time for Mini batch : 0.0934300422668
09/08/2020 16:18:24 - INFO: Time for epoch : 1.46768498421
09/08/2020 16:18:24 - INFO: Val results at epoch 4: Measure (HAD) AUC: 0.825470910166
09/08/2020 16:18:24 - INFO: Test results at epoch 4: Measure (HAD) AUC: 0.827537485719
09/08/2020 16:18:25 - INFO: Mini batch Iter: 0 train_loss= 1.36918
09/08/2020 16:18:25 - INFO: Mini batch Iter: 0 graph_loss= 1.36918
09/08/2020 16:18:25 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 16:18:25 - INFO: Time for Mini batch : 0.101348876953
09/08/2020 16:18:25 - INFO: Mini batch Iter: 1 train_loss= 1.37414
09/08/2020 16:18:25 - INFO: Mini batch Iter: 1 graph_loss= 1.37414
09/08/2020 16:18:25 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 16:18:25 - INFO: Time for Mini batch : 0.0959570407867
09/08/2020 16:18:25 - INFO: Mini batch Iter: 2 train_loss= 1.37343
09/08/2020 16:18:25 - INFO: Mini batch Iter: 2 graph_loss= 1.37343
09/08/2020 16:18:25 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/08/2020 16:18:25 - INFO: Time for Mini batch : 0.0970940589905
09/08/2020 16:18:25 - INFO: Mini batch Iter: 3 train_loss= 1.36920
09/08/2020 16:18:25 - INFO: Mini batch Iter: 3 graph_loss= 1.36920
09/08/2020 16:18:25 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/08/2020 16:18:25 - INFO: Time for Mini batch : 0.103923082352
09/08/2020 16:18:26 - INFO: Mini batch Iter: 4 train_loss= 1.36539
09/08/2020 16:18:26 - INFO: Mini batch Iter: 4 graph_loss= 1.36539
09/08/2020 16:18:26 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/08/2020 16:18:26 - INFO: Time for Mini batch : 0.0971219539642
09/08/2020 16:18:26 - INFO: Mini batch Iter: 5 train_loss= 1.36987
09/08/2020 16:18:26 - INFO: Mini batch Iter: 5 graph_loss= 1.36987
09/08/2020 16:18:26 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/08/2020 16:18:26 - INFO: Time for Mini batch : 0.0994980335236
09/08/2020 16:18:26 - INFO: Mini batch Iter: 6 train_loss= 1.35907
09/08/2020 16:18:26 - INFO: Mini batch Iter: 6 graph_loss= 1.35907
09/08/2020 16:18:26 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/08/2020 16:18:26 - INFO: Time for Mini batch : 0.0947151184082
09/08/2020 16:18:26 - INFO: Mini batch Iter: 7 train_loss= 1.36457
09/08/2020 16:18:26 - INFO: Mini batch Iter: 7 graph_loss= 1.36457
09/08/2020 16:18:26 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/08/2020 16:18:26 - INFO: Time for Mini batch : 0.102685213089
09/08/2020 16:18:27 - INFO: Mini batch Iter: 8 train_loss= 1.37628
09/08/2020 16:18:27 - INFO: Mini batch Iter: 8 graph_loss= 1.37628
09/08/2020 16:18:27 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/08/2020 16:18:27 - INFO: Time for Mini batch : 0.113554954529
09/08/2020 16:18:27 - INFO: Mini batch Iter: 9 train_loss= 1.35657
09/08/2020 16:18:27 - INFO: Mini batch Iter: 9 graph_loss= 1.35657
09/08/2020 16:18:27 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/08/2020 16:18:27 - INFO: Time for Mini batch : 0.0959229469299
09/08/2020 16:18:27 - INFO: Mini batch Iter: 10 train_loss= 1.35534
09/08/2020 16:18:27 - INFO: Mini batch Iter: 10 graph_loss= 1.35534
09/08/2020 16:18:27 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/08/2020 16:18:27 - INFO: Time for Mini batch : 0.0958089828491
09/08/2020 16:18:27 - INFO: Mini batch Iter: 11 train_loss= 1.36814
09/08/2020 16:18:27 - INFO: Mini batch Iter: 11 graph_loss= 1.36814
09/08/2020 16:18:27 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/08/2020 16:18:27 - INFO: Time for Mini batch : 0.0930638313293
09/08/2020 16:18:27 - INFO: Time for epoch : 1.18783903122
09/08/2020 16:18:28 - INFO: Val results at epoch 5: Measure (HAD) AUC: 0.82013996682
09/08/2020 16:18:28 - INFO: Test results at epoch 5: Measure (HAD) AUC: 0.824236055678
09/08/2020 16:18:28 - INFO: Mini batch Iter: 0 train_loss= 1.36321
09/08/2020 16:18:28 - INFO: Mini batch Iter: 0 graph_loss= 1.36321
09/08/2020 16:18:28 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/08/2020 16:18:28 - INFO: Time for Mini batch : 0.100490808487
09/08/2020 16:18:28 - INFO: Mini batch Iter: 1 train_loss= 1.35912
09/08/2020 16:18:28 - INFO: Mini batch Iter: 1 graph_loss= 1.35912
09/08/2020 16:18:28 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/08/2020 16:18:28 - INFO: Time for Mini batch : 0.0970721244812
09/08/2020 16:18:29 - INFO: Mini batch Iter: 2 train_loss= 1.35982
09/08/2020 16:18:29 - INFO: Mini batch Iter: 2 graph_loss= 1.35982
09/08/2020 16:18:29 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
