09/04/2020 10:20:06 - INFO: [('structural_head_config', u'16,8,8'), ('temporal_layer_config', u'128'), ('val_freq', 1), ('dataset', u'Epinions'), ('epochs', 30), ('walk_len', 20), ('weight_decay', 0.0005), ('neg_sample_size', 10), ('temporal_drop', 0.5), ('GPU_ID', 0), ('use_residual', u'False'), ('structural_layer_config', u'128'), ('window', -1), ('base_model', u'DySAT'), ('log_dir', 'log'), ('model_dir', 'model'), ('spatial_drop', 0.1), ('position_ffn', u'True'), ('optimizer', 'adam'), ('time_steps', 5), ('learning_rate', 0.001), ('csv_dir', 'csv'), ('batch_size', 512), ('max_gradient_norm', 1.0), ('featureless', u'False'), ('f', '/root/.local/share/jupyter/runtime/kernel-2aa49497-f82d-4fdf-baa5-de21820cf4da.json'), ('test_freq', 1), ('temporal_head_config', u'16'), ('seed', 7), ('save_dir', 'output'), ('model', u'default'), ('neg_weight', 1.0)]
09/04/2020 10:21:56 - INFO: # train: 1477, # val: 1475, # test: 4427
09/04/2020 10:21:58 - INFO: Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
09/04/2020 10:21:58 - INFO: NumExpr defaulting to 8 threads.
09/04/2020 10:22:21 - INFO: Mini batch Iter: 12 train_loss= 5.54367
09/04/2020 10:22:21 - INFO: Mini batch Iter: 12 graph_loss= 5.54367
09/04/2020 10:22:21 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/04/2020 10:22:21 - INFO: Time for Mini batch : 1.17131400108
09/04/2020 10:22:23 - INFO: Mini batch Iter: 13 train_loss= 5.54283
09/04/2020 10:22:23 - INFO: Mini batch Iter: 13 graph_loss= 5.54283
09/04/2020 10:22:23 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/04/2020 10:22:23 - INFO: Time for Mini batch : 1.17336201668
09/04/2020 10:22:24 - INFO: Mini batch Iter: 14 train_loss= 5.54171
09/04/2020 10:22:24 - INFO: Mini batch Iter: 14 graph_loss= 5.54171
09/04/2020 10:22:24 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/04/2020 10:22:24 - INFO: Time for Mini batch : 1.18431591988
09/04/2020 10:22:26 - INFO: Mini batch Iter: 15 train_loss= 5.54325
09/04/2020 10:22:26 - INFO: Mini batch Iter: 15 graph_loss= 5.54325
09/04/2020 10:22:26 - INFO: Mini batch Iter: 15 reg_loss= 0.00000
09/04/2020 10:22:26 - INFO: Time for Mini batch : 1.56237006187
09/04/2020 10:22:27 - INFO: Mini batch Iter: 16 train_loss= 5.54502
09/04/2020 10:22:27 - INFO: Mini batch Iter: 16 graph_loss= 5.54502
09/04/2020 10:22:27 - INFO: Mini batch Iter: 16 reg_loss= 0.00000
09/04/2020 10:22:27 - INFO: Time for Mini batch : 1.17307186127
09/04/2020 10:22:28 - INFO: Mini batch Iter: 17 train_loss= 5.54414
09/04/2020 10:22:28 - INFO: Mini batch Iter: 17 graph_loss= 5.54414
09/04/2020 10:22:28 - INFO: Mini batch Iter: 17 reg_loss= 0.00000
09/04/2020 10:22:28 - INFO: Time for Mini batch : 1.17111086845
09/04/2020 10:22:28 - INFO: Time for epoch : 23.7731480598
09/04/2020 10:22:31 - INFO: Val results at epoch 0: Measure (HAD) AUC: 0.897532892847
09/04/2020 10:22:31 - INFO: Test results at epoch 0: Measure (HAD) AUC: 0.888065559059
09/04/2020 10:22:32 - INFO: Mini batch Iter: 0 train_loss= 5.54044
09/04/2020 10:22:32 - INFO: Mini batch Iter: 0 graph_loss= 5.54044
09/04/2020 10:22:32 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/04/2020 10:22:32 - INFO: Time for Mini batch : 1.20264697075
09/04/2020 10:22:34 - INFO: Mini batch Iter: 1 train_loss= 5.54419
09/04/2020 10:22:34 - INFO: Mini batch Iter: 1 graph_loss= 5.54419
09/04/2020 10:22:34 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/04/2020 10:22:34 - INFO: Time for Mini batch : 1.19839596748
09/04/2020 10:22:35 - INFO: Mini batch Iter: 2 train_loss= 5.54389
09/04/2020 10:22:35 - INFO: Mini batch Iter: 2 graph_loss= 5.54389
09/04/2020 10:22:35 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/04/2020 10:22:35 - INFO: Time for Mini batch : 1.19929814339
09/04/2020 10:22:36 - INFO: Mini batch Iter: 3 train_loss= 5.53853
09/04/2020 10:22:36 - INFO: Mini batch Iter: 3 graph_loss= 5.53853
09/04/2020 10:22:36 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/04/2020 10:22:36 - INFO: Time for Mini batch : 1.12842416763
09/04/2020 10:22:38 - INFO: Mini batch Iter: 4 train_loss= 5.53951
09/04/2020 10:22:38 - INFO: Mini batch Iter: 4 graph_loss= 5.53951
09/04/2020 10:22:38 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/04/2020 10:22:38 - INFO: Time for Mini batch : 1.20477294922
09/04/2020 10:22:39 - INFO: Mini batch Iter: 5 train_loss= 5.53775
09/04/2020 10:22:39 - INFO: Mini batch Iter: 5 graph_loss= 5.53775
09/04/2020 10:22:39 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/04/2020 10:22:39 - INFO: Time for Mini batch : 1.19069385529
09/04/2020 10:22:41 - INFO: Mini batch Iter: 6 train_loss= 5.53613
09/04/2020 10:22:41 - INFO: Mini batch Iter: 6 graph_loss= 5.53613
09/04/2020 10:22:41 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/04/2020 10:22:41 - INFO: Time for Mini batch : 1.65117096901
09/04/2020 10:22:42 - INFO: Mini batch Iter: 7 train_loss= 5.54019
09/04/2020 10:22:42 - INFO: Mini batch Iter: 7 graph_loss= 5.54019
09/04/2020 10:22:42 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/04/2020 10:22:42 - INFO: Time for Mini batch : 1.1745300293
09/04/2020 10:22:43 - INFO: Mini batch Iter: 8 train_loss= 5.53641
09/04/2020 10:22:43 - INFO: Mini batch Iter: 8 graph_loss= 5.53641
09/04/2020 10:22:43 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/04/2020 10:22:43 - INFO: Time for Mini batch : 1.17805099487
09/04/2020 10:22:45 - INFO: Mini batch Iter: 9 train_loss= 5.53708
09/04/2020 10:22:45 - INFO: Mini batch Iter: 9 graph_loss= 5.53708
09/04/2020 10:22:45 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/04/2020 10:22:45 - INFO: Time for Mini batch : 1.22646403313
09/04/2020 10:22:46 - INFO: Mini batch Iter: 10 train_loss= 5.53493
09/04/2020 10:22:46 - INFO: Mini batch Iter: 10 graph_loss= 5.53493
09/04/2020 10:22:46 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/04/2020 10:22:46 - INFO: Time for Mini batch : 1.20170998573
09/04/2020 10:22:47 - INFO: Mini batch Iter: 11 train_loss= 5.53720
09/04/2020 10:22:47 - INFO: Mini batch Iter: 11 graph_loss= 5.53720
09/04/2020 10:22:47 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/04/2020 10:22:47 - INFO: Time for Mini batch : 1.21046710014
09/04/2020 10:22:49 - INFO: Mini batch Iter: 12 train_loss= 5.52813
09/04/2020 10:22:49 - INFO: Mini batch Iter: 12 graph_loss= 5.52813
09/04/2020 10:22:49 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/04/2020 10:22:49 - INFO: Time for Mini batch : 1.18472194672
09/04/2020 10:22:50 - INFO: Mini batch Iter: 13 train_loss= 5.53718
09/04/2020 10:22:50 - INFO: Mini batch Iter: 13 graph_loss= 5.53718
09/04/2020 10:22:50 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/04/2020 10:22:50 - INFO: Time for Mini batch : 1.18397712708
09/04/2020 10:22:52 - INFO: Mini batch Iter: 14 train_loss= 5.52398
09/04/2020 10:22:52 - INFO: Mini batch Iter: 14 graph_loss= 5.52398
09/04/2020 10:22:52 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/04/2020 10:22:52 - INFO: Time for Mini batch : 1.64600801468
09/04/2020 10:22:53 - INFO: Mini batch Iter: 15 train_loss= 5.51062
09/04/2020 10:22:53 - INFO: Mini batch Iter: 15 graph_loss= 5.51062
09/04/2020 10:22:53 - INFO: Mini batch Iter: 15 reg_loss= 0.00000
09/04/2020 10:22:53 - INFO: Time for Mini batch : 1.19544005394
09/04/2020 10:22:55 - INFO: Mini batch Iter: 16 train_loss= 5.54118
09/04/2020 10:22:55 - INFO: Mini batch Iter: 16 graph_loss= 5.54118
09/04/2020 10:22:55 - INFO: Mini batch Iter: 16 reg_loss= 0.00000
09/04/2020 10:22:55 - INFO: Time for Mini batch : 1.17423295975
09/04/2020 10:22:56 - INFO: Mini batch Iter: 17 train_loss= 5.56044
09/04/2020 10:22:56 - INFO: Mini batch Iter: 17 graph_loss= 5.56044
09/04/2020 10:22:56 - INFO: Mini batch Iter: 17 reg_loss= 0.00000
09/04/2020 10:22:56 - INFO: Time for Mini batch : 1.19599080086
09/04/2020 10:22:56 - INFO: Time for epoch : 22.3358540535
09/04/2020 10:22:58 - INFO: Val results at epoch 1: Measure (HAD) AUC: 0.904895374892
09/04/2020 10:22:58 - INFO: Test results at epoch 1: Measure (HAD) AUC: 0.8934765816
09/04/2020 10:22:59 - INFO: Mini batch Iter: 0 train_loss= 5.54122
09/04/2020 10:22:59 - INFO: Mini batch Iter: 0 graph_loss= 5.54122
09/04/2020 10:22:59 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/04/2020 10:22:59 - INFO: Time for Mini batch : 1.25904989243
09/04/2020 10:23:01 - INFO: Mini batch Iter: 1 train_loss= 5.51151
09/04/2020 10:23:01 - INFO: Mini batch Iter: 1 graph_loss= 5.51151
09/04/2020 10:23:01 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/04/2020 10:23:01 - INFO: Time for Mini batch : 1.18697190285
09/04/2020 10:23:02 - INFO: Mini batch Iter: 2 train_loss= 5.55781
09/04/2020 10:23:02 - INFO: Mini batch Iter: 2 graph_loss= 5.55781
09/04/2020 10:23:02 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/04/2020 10:23:02 - INFO: Time for Mini batch : 1.17555904388
09/04/2020 10:23:04 - INFO: Mini batch Iter: 3 train_loss= 5.54934
09/04/2020 10:23:04 - INFO: Mini batch Iter: 3 graph_loss= 5.54934
09/04/2020 10:23:04 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/04/2020 10:23:04 - INFO: Time for Mini batch : 1.21772384644
09/04/2020 10:23:05 - INFO: Mini batch Iter: 4 train_loss= 5.54575
09/04/2020 10:23:05 - INFO: Mini batch Iter: 4 graph_loss= 5.54575
09/04/2020 10:23:05 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/04/2020 10:23:05 - INFO: Time for Mini batch : 1.22863483429
09/04/2020 10:23:07 - INFO: Mini batch Iter: 5 train_loss= 5.54626
09/04/2020 10:23:07 - INFO: Mini batch Iter: 5 graph_loss= 5.54626
09/04/2020 10:23:07 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/04/2020 10:23:07 - INFO: Time for Mini batch : 1.64508795738
09/04/2020 10:23:08 - INFO: Mini batch Iter: 6 train_loss= 5.54827
09/04/2020 10:23:08 - INFO: Mini batch Iter: 6 graph_loss= 5.54827
09/04/2020 10:23:08 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/04/2020 10:23:08 - INFO: Time for Mini batch : 1.20976901054
09/04/2020 10:23:09 - INFO: Mini batch Iter: 7 train_loss= 5.55040
09/04/2020 10:23:09 - INFO: Mini batch Iter: 7 graph_loss= 5.55040
09/04/2020 10:23:09 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/04/2020 10:23:09 - INFO: Time for Mini batch : 1.18965101242
09/04/2020 10:23:11 - INFO: Mini batch Iter: 8 train_loss= 5.52778
09/04/2020 10:23:11 - INFO: Mini batch Iter: 8 graph_loss= 5.52778
09/04/2020 10:23:11 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/04/2020 10:23:11 - INFO: Time for Mini batch : 1.19986701012
09/04/2020 10:23:12 - INFO: Mini batch Iter: 9 train_loss= 5.54386
09/04/2020 10:23:12 - INFO: Mini batch Iter: 9 graph_loss= 5.54386
09/04/2020 10:23:12 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/04/2020 10:23:12 - INFO: Time for Mini batch : 1.22840595245
09/04/2020 10:23:14 - INFO: Mini batch Iter: 10 train_loss= 5.53064
09/04/2020 10:23:14 - INFO: Mini batch Iter: 10 graph_loss= 5.53064
09/04/2020 10:23:14 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/04/2020 10:23:14 - INFO: Time for Mini batch : 1.21793413162
09/04/2020 10:23:15 - INFO: Mini batch Iter: 11 train_loss= 5.53961
09/04/2020 10:23:15 - INFO: Mini batch Iter: 11 graph_loss= 5.53961
09/04/2020 10:23:15 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/04/2020 10:23:15 - INFO: Time for Mini batch : 1.20072293282
09/04/2020 10:23:16 - INFO: Mini batch Iter: 12 train_loss= 5.52512
09/04/2020 10:23:16 - INFO: Mini batch Iter: 12 graph_loss= 5.52512
09/04/2020 10:23:16 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/04/2020 10:23:16 - INFO: Time for Mini batch : 1.22913503647
09/04/2020 10:23:18 - INFO: Mini batch Iter: 13 train_loss= 5.53622
09/04/2020 10:23:18 - INFO: Mini batch Iter: 13 graph_loss= 5.53622
09/04/2020 10:23:18 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/04/2020 10:23:18 - INFO: Time for Mini batch : 1.23135590553
09/04/2020 10:23:19 - INFO: Mini batch Iter: 14 train_loss= 5.53018
09/04/2020 10:23:19 - INFO: Mini batch Iter: 14 graph_loss= 5.53018
09/04/2020 10:23:19 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/04/2020 10:23:19 - INFO: Time for Mini batch : 1.65633797646
09/04/2020 10:23:21 - INFO: Mini batch Iter: 15 train_loss= 5.53645
09/04/2020 10:23:21 - INFO: Mini batch Iter: 15 graph_loss= 5.53645
09/04/2020 10:23:21 - INFO: Mini batch Iter: 15 reg_loss= 0.00000
09/04/2020 10:23:21 - INFO: Time for Mini batch : 1.21651387215
09/04/2020 10:23:22 - INFO: Mini batch Iter: 16 train_loss= 5.53142
09/04/2020 10:23:22 - INFO: Mini batch Iter: 16 graph_loss= 5.53142
09/04/2020 10:23:22 - INFO: Mini batch Iter: 16 reg_loss= 0.00000
09/04/2020 10:23:22 - INFO: Time for Mini batch : 1.21394896507
09/04/2020 10:23:24 - INFO: Mini batch Iter: 17 train_loss= 5.51976
09/04/2020 10:23:24 - INFO: Mini batch Iter: 17 graph_loss= 5.51976
09/04/2020 10:23:24 - INFO: Mini batch Iter: 17 reg_loss= 0.00000
09/04/2020 10:23:24 - INFO: Time for Mini batch : 1.20504593849
09/04/2020 10:23:24 - INFO: Time for epoch : 22.7028696537
09/04/2020 10:23:25 - INFO: Val results at epoch 2: Measure (HAD) AUC: 0.900559609308
09/04/2020 10:23:25 - INFO: Test results at epoch 2: Measure (HAD) AUC: 0.887089710556
09/04/2020 10:23:27 - INFO: Mini batch Iter: 0 train_loss= 5.52433
09/04/2020 10:23:27 - INFO: Mini batch Iter: 0 graph_loss= 5.52433
09/04/2020 10:23:27 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/04/2020 10:23:27 - INFO: Time for Mini batch : 1.21452498436
09/04/2020 10:23:28 - INFO: Mini batch Iter: 1 train_loss= 5.54290
09/04/2020 10:23:28 - INFO: Mini batch Iter: 1 graph_loss= 5.54290
09/04/2020 10:23:28 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/04/2020 10:23:28 - INFO: Time for Mini batch : 1.19398498535
09/04/2020 10:23:30 - INFO: Mini batch Iter: 2 train_loss= 5.52598
09/04/2020 10:23:30 - INFO: Mini batch Iter: 2 graph_loss= 5.52598
09/04/2020 10:23:30 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/04/2020 10:23:30 - INFO: Time for Mini batch : 1.22991991043
09/04/2020 10:23:31 - INFO: Mini batch Iter: 3 train_loss= 5.52181
09/04/2020 10:23:31 - INFO: Mini batch Iter: 3 graph_loss= 5.52181
09/04/2020 10:23:31 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/04/2020 10:23:31 - INFO: Time for Mini batch : 1.25850820541
09/04/2020 10:23:33 - INFO: Mini batch Iter: 4 train_loss= 5.52235
09/04/2020 10:23:33 - INFO: Mini batch Iter: 4 graph_loss= 5.52235
09/04/2020 10:23:33 - INFO: Mini batch Iter: 4 reg_loss= 0.00000
09/04/2020 10:23:33 - INFO: Time for Mini batch : 1.67230010033
09/04/2020 10:23:34 - INFO: Mini batch Iter: 5 train_loss= 5.53290
09/04/2020 10:23:34 - INFO: Mini batch Iter: 5 graph_loss= 5.53290
09/04/2020 10:23:34 - INFO: Mini batch Iter: 5 reg_loss= 0.00000
09/04/2020 10:23:34 - INFO: Time for Mini batch : 1.22330403328
09/04/2020 10:23:36 - INFO: Mini batch Iter: 6 train_loss= 5.54033
09/04/2020 10:23:36 - INFO: Mini batch Iter: 6 graph_loss= 5.54033
09/04/2020 10:23:36 - INFO: Mini batch Iter: 6 reg_loss= 0.00000
09/04/2020 10:23:36 - INFO: Time for Mini batch : 1.21124601364
09/04/2020 10:23:37 - INFO: Mini batch Iter: 7 train_loss= 5.54094
09/04/2020 10:23:37 - INFO: Mini batch Iter: 7 graph_loss= 5.54094
09/04/2020 10:23:37 - INFO: Mini batch Iter: 7 reg_loss= 0.00000
09/04/2020 10:23:37 - INFO: Time for Mini batch : 1.27865004539
09/04/2020 10:23:39 - INFO: Mini batch Iter: 8 train_loss= 5.53727
09/04/2020 10:23:39 - INFO: Mini batch Iter: 8 graph_loss= 5.53727
09/04/2020 10:23:39 - INFO: Mini batch Iter: 8 reg_loss= 0.00000
09/04/2020 10:23:39 - INFO: Time for Mini batch : 1.25500106812
09/04/2020 10:23:40 - INFO: Mini batch Iter: 9 train_loss= 5.53845
09/04/2020 10:23:40 - INFO: Mini batch Iter: 9 graph_loss= 5.53845
09/04/2020 10:23:40 - INFO: Mini batch Iter: 9 reg_loss= 0.00000
09/04/2020 10:23:40 - INFO: Time for Mini batch : 1.24555921555
09/04/2020 10:23:41 - INFO: Mini batch Iter: 10 train_loss= 5.52971
09/04/2020 10:23:41 - INFO: Mini batch Iter: 10 graph_loss= 5.52971
09/04/2020 10:23:41 - INFO: Mini batch Iter: 10 reg_loss= 0.00000
09/04/2020 10:23:41 - INFO: Time for Mini batch : 1.26425600052
09/04/2020 10:23:43 - INFO: Mini batch Iter: 11 train_loss= 5.54029
09/04/2020 10:23:43 - INFO: Mini batch Iter: 11 graph_loss= 5.54029
09/04/2020 10:23:43 - INFO: Mini batch Iter: 11 reg_loss= 0.00000
09/04/2020 10:23:43 - INFO: Time for Mini batch : 1.20368480682
09/04/2020 10:23:44 - INFO: Mini batch Iter: 12 train_loss= 5.53623
09/04/2020 10:23:44 - INFO: Mini batch Iter: 12 graph_loss= 5.53623
09/04/2020 10:23:44 - INFO: Mini batch Iter: 12 reg_loss= 0.00000
09/04/2020 10:23:44 - INFO: Time for Mini batch : 1.24458694458
09/04/2020 10:23:46 - INFO: Mini batch Iter: 13 train_loss= 5.52525
09/04/2020 10:23:46 - INFO: Mini batch Iter: 13 graph_loss= 5.52525
09/04/2020 10:23:46 - INFO: Mini batch Iter: 13 reg_loss= 0.00000
09/04/2020 10:23:46 - INFO: Time for Mini batch : 1.69169688225
09/04/2020 10:23:47 - INFO: Mini batch Iter: 14 train_loss= 5.52271
09/04/2020 10:23:47 - INFO: Mini batch Iter: 14 graph_loss= 5.52271
09/04/2020 10:23:47 - INFO: Mini batch Iter: 14 reg_loss= 0.00000
09/04/2020 10:23:47 - INFO: Time for Mini batch : 1.22483086586
09/04/2020 10:23:49 - INFO: Mini batch Iter: 15 train_loss= 5.54426
09/04/2020 10:23:49 - INFO: Mini batch Iter: 15 graph_loss= 5.54426
09/04/2020 10:23:49 - INFO: Mini batch Iter: 15 reg_loss= 0.00000
09/04/2020 10:23:49 - INFO: Time for Mini batch : 1.27735590935
09/04/2020 10:23:50 - INFO: Mini batch Iter: 16 train_loss= 5.51442
09/04/2020 10:23:50 - INFO: Mini batch Iter: 16 graph_loss= 5.51442
09/04/2020 10:23:50 - INFO: Mini batch Iter: 16 reg_loss= 0.00000
09/04/2020 10:23:50 - INFO: Time for Mini batch : 1.22488498688
09/04/2020 10:23:52 - INFO: Mini batch Iter: 17 train_loss= 5.54854
09/04/2020 10:23:52 - INFO: Mini batch Iter: 17 graph_loss= 5.54854
09/04/2020 10:23:52 - INFO: Mini batch Iter: 17 reg_loss= 0.00000
09/04/2020 10:23:52 - INFO: Time for Mini batch : 1.26701807976
09/04/2020 10:23:52 - INFO: Time for epoch : 23.1701812744
09/04/2020 10:23:53 - INFO: Val results at epoch 3: Measure (HAD) AUC: 0.900575237001
09/04/2020 10:23:53 - INFO: Test results at epoch 3: Measure (HAD) AUC: 0.888789090131
09/04/2020 10:23:55 - INFO: Mini batch Iter: 0 train_loss= 5.53709
09/04/2020 10:23:55 - INFO: Mini batch Iter: 0 graph_loss= 5.53709
09/04/2020 10:23:55 - INFO: Mini batch Iter: 0 reg_loss= 0.00000
09/04/2020 10:23:55 - INFO: Time for Mini batch : 1.28788304329
09/04/2020 10:23:56 - INFO: Mini batch Iter: 1 train_loss= 5.52047
09/04/2020 10:23:56 - INFO: Mini batch Iter: 1 graph_loss= 5.52047
09/04/2020 10:23:56 - INFO: Mini batch Iter: 1 reg_loss= 0.00000
09/04/2020 10:23:56 - INFO: Time for Mini batch : 1.23729205132
09/04/2020 10:23:58 - INFO: Mini batch Iter: 2 train_loss= 5.51424
09/04/2020 10:23:58 - INFO: Mini batch Iter: 2 graph_loss= 5.51424
09/04/2020 10:23:58 - INFO: Mini batch Iter: 2 reg_loss= 0.00000
09/04/2020 10:23:58 - INFO: Time for Mini batch : 1.21767997742
09/04/2020 10:24:00 - INFO: Mini batch Iter: 3 train_loss= 5.50531
09/04/2020 10:24:00 - INFO: Mini batch Iter: 3 graph_loss= 5.50531
09/04/2020 10:24:00 - INFO: Mini batch Iter: 3 reg_loss= 0.00000
09/04/2020 10:24:00 - INFO: Time for Mini batch : 1.63810300827
09/04/2020 10:24:01 - INFO: Mini batch Iter: 4 train_loss= 5.53419
09/04/2020 10:24:01 - INFO: Mini batch Iter: 4 graph_loss= 5.53419
